Product_id,Review,Review_rating
75, Bad, 1.0 out of 5 stars
76,👎🏻,1.0 out of 5 stars
76, pairs no 6&7, 2.0 out of 5 stars
76, ⭐️⭐️⭐️⭐️⭐️, 5.0 out of 5 stars
76, Bad seller, 1.0 out of 5 stars
76, Very good, 5.0 out of 5 stars
76, Decent, 4.0 out of 5 stars
76, Quality issue, 1.0 out of 5 stars
76, Can definetly work upon the quality of material, 1.0 out of 5 stars
76, Best app for shopping, 3.0 out of 5 stars
76, Value for money product, 5.0 out of 5 stars
77,Comfortable fit. Stylish.,4.0 out of 5 stars
77, Formals-cum-semiFormals, 5.0 out of 5 stars
77, If you have found it...you have come to the right shoe., 5.0 out of 5 stars
77, Worth the price!!!, 5.0 out of 5 stars
77, Okay, 4.0 out of 5 stars
77, Worth buying, 5.0 out of 5 stars
77, terrible product, 1.0 out of 5 stars
77, Good, 3.0 out of 5 stars
77, Perfect fitting 👌👍, 4.0 out of 5 stars
77," ""worth full product""", 4.0 out of 5 stars
78,nice,5.0 out of 5 stars
78, Value for money, 5.0 out of 5 stars
78, Very good product. And value for the money., 5.0 out of 5 stars
78, Poor, 2.0 out of 5 stars
78, Value for Money, 5.0 out of 5 stars
78, Disappointed with asian., 1.0 out of 5 stars
78, Different model shoes, 3.0 out of 5 stars
78, Great, 5.0 out of 5 stars
78, Weight it's really a light weight shoes, 4.0 out of 5 stars
78, Very nice product, 5.0 out of 5 stars
79,Poor quality,2.0 out of 5 stars
79, Not recommend, 1.0 out of 5 stars
79, It's damaged, 1.0 out of 5 stars
80,Review after purchase,3.0 out of 5 stars
80, Lite weight good quality, 4.0 out of 5 stars
80, It looks beautiful 😃😃, 4.0 out of 5 stars
80, Excellent, 4.0 out of 5 stars
80, For Quality, 1.0 out of 5 stars
80, Worst money.. don't bye, 1.0 out of 5 stars
80, Bad, 5.0 out of 5 stars
80, Worst Quality, 1.0 out of 5 stars
80, Ok ok type shoes, 3.0 out of 5 stars
80, Amazing☑️, 5.0 out of 5 stars
81,Buy 1+ size after calculate size chart,5.0 out of 5 stars
81, Average quality sandals, 1.0 out of 5 stars
81, Very well designed comfortable and sturdy product, 5.0 out of 5 stars
81, Don't think just buy it perfect product, 5.0 out of 5 stars
81, Felt little costly, 5.0 out of 5 stars
81, Overall unbelievable!, 4.0 out of 5 stars
81, THANKS AMAZON Excellent product., 5.0 out of 5 stars
81, Size product, 4.0 out of 5 stars
81, More attractive than as shown in the picture. Nice product at this price., 5.0 out of 5 stars
81, worth buying it for casual use., 4.0 out of 5 stars
82,More like a unbranded generic item,3.0 out of 5 stars
82, Perfect Product, 5.0 out of 5 stars
82, Yes, 5.0 out of 5 stars
82, Ok, 5.0 out of 5 stars
83,Definitely worth the money spent Quality 5/5  but size is bit small .,3.0 out of 5 stars
83, VERY GOOD VALUE FOR YOUR MONEY AND QUALITY., 5.0 out of 5 stars
83, Good, 5.0 out of 5 stars
83, Disappointing., 3.0 out of 5 stars
83, Full Marks, 5.0 out of 5 stars
83, Great value for money, 5.0 out of 5 stars
83, PT shoes not for running, 3.0 out of 5 stars
83, Very good shoes, 5.0 out of 5 stars
83, Satisfied but regret buying small size, 5.0 out of 5 stars
83, A Good Product For Morning Walks..., 3.0 out of 5 stars
84,Perfect,5.0 out of 5 stars
84, Disappointing, 2.0 out of 5 stars
84, Bad product, 1.0 out of 5 stars
84, Good but soul isn't good, 2.0 out of 5 stars
84, Nice, 5.0 out of 5 stars
84, Good product low cost, 4.0 out of 5 stars
84, Very bad after 2 week both, 1.0 out of 5 stars
84, Good products in 400, 5.0 out of 5 stars
84, Worth a purchase, 5.0 out of 5 stars
84, OK OK not so gud, 3.0 out of 5 stars
85,quality,1.0 out of 5 stars
85, Material is not good, 1.0 out of 5 stars
85, Good purchase, 3.0 out of 5 stars
85, Damaged, 1.0 out of 5 stars
85, Not better, 1.0 out of 5 stars
85, Damage shoe, 1.0 out of 5 stars
85, Return, 1.0 out of 5 stars
85, very bad, 1.0 out of 5 stars
85, Low quality, 2.0 out of 5 stars
85, Not good quality, 1.0 out of 5 stars
86,Review after 1.5 years of heavy usage!,5.0 out of 5 stars
86, MRP 399 only selling price 599 big fraud., 1.0 out of 5 stars
86, Looks is Awesome... good looking in fesonable price, 5.0 out of 5 stars
86, The shoe is pretty light and fits well, 5.0 out of 5 stars
86, Not a running shoe, 1.0 out of 5 stars
86, You must not buy it, 1.0 out of 5 stars
86, Value for money !!, 5.0 out of 5 stars
86, Nice product i m so happy ...materials is so good, 5.0 out of 5 stars
86, Honest Review after 2 months of use, 1.0 out of 5 stars
86, I Love the product! But not a happy customer for only one reason., 5.0 out of 5 stars
87,Good quality product. Best for its price.,4.0 out of 5 stars
87, Love it, 4.0 out of 5 stars
87, A comfortable shoe, 5.0 out of 5 stars
87, Soft and light weight (updated review after 5 month use ), 5.0 out of 5 stars
87, Amazing quality, 5.0 out of 5 stars
87, They're old people shoes!, 2.0 out of 5 stars
87, Liked the product 😍, 5.0 out of 5 stars
87, Not comfortable if worn throughout the day, 2.0 out of 5 stars
87, Good but not suitable in rain, 4.0 out of 5 stars
87, ABSOLUTE VALUE FOR MONEY !, 5.0 out of 5 stars
88,Love your wear,5.0 out of 5 stars
89,Poor quality,1.0 out of 5 stars
89, Waste for money, 1.0 out of 5 stars
89, poor quality, 1.0 out of 5 stars
89, Bad shoes quality, 1.0 out of 5 stars
89, Poor quality products, 1.0 out of 5 stars
89, Inner side sool not good . price good., 4.0 out of 5 stars
89, Over-all shoes r value for money item, 2.0 out of 5 stars
89, Dismaying, 1.0 out of 5 stars
89, Not good, 1.0 out of 5 stars
89, Cool, 5.0 out of 5 stars
90,Good Look!,4.0 out of 5 stars
90, Bad quality, 1.0 out of 5 stars
90, Left Shoe is Damage, 1.0 out of 5 stars
90, Product, 5.0 out of 5 stars
90, Don't buy it guys, 2.0 out of 5 stars
90, Quality is not Good, 3.0 out of 5 stars
90, Perfect shoes for boys, 5.0 out of 5 stars
90, Bad quality, 1.0 out of 5 stars
90, Good, 4.0 out of 5 stars
90, Value for money, 4.0 out of 5 stars
91,WASTE OF MONEY AS IN LOCAL MARKET ABLABLE IN 350RS,1.0 out of 5 stars
91, Gum Stain & Poor quality, 1.0 out of 5 stars
91, Worth it, 5.0 out of 5 stars
91, It's so o good, 5.0 out of 5 stars
91, Good shoes with cheap price, 4.0 out of 5 stars
91, BEST FOR WALKING(UK SIZE), 4.0 out of 5 stars
91, Best in such a low price., 5.0 out of 5 stars
91, Awsome, 5.0 out of 5 stars
91, Given the price range: Awesome purchase, 5.0 out of 5 stars
91, Am satisfied with this item. Thanks to amezon., 5.0 out of 5 stars
92,Good replacement for Sandles and Slippers.,5.0 out of 5 stars
92, Fits Perfectly Value for Money, 5.0 out of 5 stars
92, Looks amazing nd Value for money, 5.0 out of 5 stars
92, Fack not from aqualite, 1.0 out of 5 stars
92, Left is small than right though both are no 7/41, 1.0 out of 5 stars
92, Quality products, 5.0 out of 5 stars
92, Nice Product, 5.0 out of 5 stars
92, Good, 4.0 out of 5 stars
92, Good Product, 5.0 out of 5 stars
92, Good job, 5.0 out of 5 stars
93,Below average,2.0 out of 5 stars
93, Quality is good nd product is nice., 5.0 out of 5 stars
94,Product price is worthy,5.0 out of 5 stars
94, Good fit good grip, 4.0 out of 5 stars
94, Worst product...Don't buy it., 1.0 out of 5 stars
94, I just love Sparx! Underrated Brand!, 5.0 out of 5 stars
94, Excellent product., 5.0 out of 5 stars
94, Extremely good product, 5.0 out of 5 stars
94, Shoes is Amazing Six eis too small so I return It😊, 2.0 out of 5 stars
94, Best loafer of no 1 footwear brand #relaxo, 4.0 out of 5 stars
94, COMFORTABLE AND GOOD QUALITY, 5.0 out of 5 stars
94, A good Sparx product. Go for it!, 5.0 out of 5 stars
95,Don't think.. Just Buy It.,5.0 out of 5 stars
95, Go for it, 5.0 out of 5 stars
95, Quality of the product is good Thanks to amazon for easy returns and exchanges, 4.0 out of 5 stars
95, Everything is good except the hard sole ., 4.0 out of 5 stars
95, Five Stars, 5.0 out of 5 stars
95, Quite nice, 4.0 out of 5 stars
95, Not Proper Fit., 2.0 out of 5 stars
95, Purchased it for 230/-, 3.0 out of 5 stars
95, Good for the price but..few issues., 3.0 out of 5 stars
95, Good Quality worthy Flip flops., 3.0 out of 5 stars
96,Worst quality,1.0 out of 5 stars
96, Don't waste your money, 1.0 out of 5 stars
96, I got wet shoes!, 2.0 out of 5 stars
96, poor quality product, 1.0 out of 5 stars
96, great product  excellent quality., 5.0 out of 5 stars
96, comfort, 3.0 out of 5 stars
96, It is the worst product I have ever bought from Amazon., 1.0 out of 5 stars
96, Products oky but not use full, 2.0 out of 5 stars
96, Poor quality, 1.0 out of 5 stars
97,Just love it 👞🥾👟👌🏻,5.0 out of 5 stars
97, Don’t Buy Waste of Money, 1.0 out of 5 stars
97, Color is not my type  buy it only if you happy with the color, 2.0 out of 5 stars
97, Overall still good working, 3.0 out of 5 stars
97, Nice shoes but color not as expected, 4.0 out of 5 stars
97, Best buy, 4.0 out of 5 stars
97, Quality item n insole is good... except minor glue here n there, 5.0 out of 5 stars
97, Buy +1size, 5.0 out of 5 stars
97, GOOD, 5.0 out of 5 stars
97, Worth of buying, 5.0 out of 5 stars
98,Only good,3.0 out of 5 stars
98, Not so durable, 3.0 out of 5 stars
98, Bad cheap quality, 1.0 out of 5 stars
98, Iam satisfies to this order is like amazon ., 4.0 out of 5 stars
98, Poor quality, 2.0 out of 5 stars
98, Ok, 4.0 out of 5 stars
98, Like, 3.0 out of 5 stars
99,Wrost metirial,3.0 out of 5 stars
100,Best shoe under 500,5.0 out of 5 stars
100, Please do not buy, 1.0 out of 5 stars
100, S.all size, 4.0 out of 5 stars
100, Value for money, 4.0 out of 5 stars
100, Good product, 3.0 out of 5 stars
100, The, 5.0 out of 5 stars
100, Material not worth the amount, 3.0 out of 5 stars
100, Size was perfect fit, 4.0 out of 5 stars
100, 2, 2.0 out of 5 stars
100, Excellent, 5.0 out of 5 stars
101,Value for money,5.0 out of 5 stars
101, Value for money, 5.0 out of 5 stars
101, nice product, 4.0 out of 5 stars
101, Good, 5.0 out of 5 stars
101, Average..., 4.0 out of 5 stars
101, Amazing and elegant looks..... 😊😊, 5.0 out of 5 stars
101, Osm bole to ek no1, 5.0 out of 5 stars
101, Good, 5.0 out of 5 stars
101, Suuupperrrr shoe go for it, 5.0 out of 5 stars
101, Just ok, 3.0 out of 5 stars
102,Amazing,5.0 out of 5 stars
102, Acceptable, 4.0 out of 5 stars
102, Where are my laces, 3.0 out of 5 stars
102, comfortable, 4.0 out of 5 stars
102, Good and worth, 5.0 out of 5 stars
102, Waste of money, 1.0 out of 5 stars
102, Bata always gives batter quality, 5.0 out of 5 stars
102, Just go for it, 5.0 out of 5 stars
102, good one, 5.0 out of 5 stars
102, Awesome product good for gym squats and deadlift., 5.0 out of 5 stars
103,Go ahead for it,5.0 out of 5 stars
104,It was best shoes,5.0 out of 5 stars
104, Evergreen shoes, 5.0 out of 5 stars
104, Try it once, 5.0 out of 5 stars
104, Unistar always perfect and best, 5.0 out of 5 stars
104, Budget friendly product., 4.0 out of 5 stars
104, You get what you pay for., 3.0 out of 5 stars
104, Good product, 3.0 out of 5 stars
104, Appropriate, 4.0 out of 5 stars
104, Perfect uni⭐, 5.0 out of 5 stars
104, Value for Money Fits Well, 5.0 out of 5 stars
105,Satisfactory as shown.,3.0 out of 5 stars
105, So tight but good, 3.0 out of 5 stars
105, Stylish and confortable, 5.0 out of 5 stars
105, Good, 5.0 out of 5 stars
105, its Okay Okay Type, 3.0 out of 5 stars
105, Satisfied, 4.0 out of 5 stars
105, Looks good but not durable.., 3.0 out of 5 stars
105, Nice but take dust alot in uppr front part of it, 5.0 out of 5 stars
105, Light weight and comfortable, 5.0 out of 5 stars
105, Amazing product value for money, 4.0 out of 5 stars
106,Very Very Average Product. Don't go for it after looking at the price,1.0 out of 5 stars
106, Deferent size product, 2.0 out of 5 stars
106, Good look, 5.0 out of 5 stars
106, Good product, 4.0 out of 5 stars
106, Good, 5.0 out of 5 stars
106, Best And comfortable❤️❤️, 5.0 out of 5 stars
106, Don't buy pls stay away, 1.0 out of 5 stars
106, Manufacturing defective product and size issue, 1.0 out of 5 stars
106, Exchange problem...shoe size is too small, 3.0 out of 5 stars
106, Very bad shoe, 1.0 out of 5 stars
107,Chipset product,3.0 out of 5 stars
108,Point-wise review (Not a mark of quality),2.0 out of 5 stars
108, All show no go., 2.0 out of 5 stars
108, Good., 5.0 out of 5 stars
109,Waste of money,1.0 out of 5 stars
109, Ok, 3.0 out of 5 stars
110,Good buy,5.0 out of 5 stars
110, Good Product. Value for Money 👍, 5.0 out of 5 stars
110, Cheap quality, 1.0 out of 5 stars
110, Good Choice, 5.0 out of 5 stars
110, Average, 3.0 out of 5 stars
110, Excellent, 5.0 out of 5 stars
110, Mhagama rod line, 5.0 out of 5 stars
110, Good, 4.0 out of 5 stars
110, Stylish & comfortable, 5.0 out of 5 stars
110, good for inside use, 1.0 out of 5 stars
111,Not met expectation.,1.0 out of 5 stars
111, Review on undrar shoes., 5.0 out of 5 stars
111, Avg, 3.0 out of 5 stars
111, Colour changed, 2.0 out of 5 stars
111, Nice, 4.0 out of 5 stars
111, Don't buy, 1.0 out of 5 stars
111, ONE AMONG THE BEST IN BUDGET SHOES😁😁, 4.0 out of 5 stars
111, Comfortable., 3.0 out of 5 stars
111, Not comfortable., 3.0 out of 5 stars
111, Lovely products, 5.0 out of 5 stars
112,Don't buy this,3.0 out of 5 stars
112, Mismatch pair, 1.0 out of 5 stars
112, Quality is poor🤮🤮, 1.0 out of 5 stars
112, Worth it I would say, 4.0 out of 5 stars
112, Review, 2.0 out of 5 stars
112, Not same products shown as in images, 1.0 out of 5 stars
112, Osm shoes, 5.0 out of 5 stars
112, Best quality, 5.0 out of 5 stars
113,Broken laces and loose stitches,1.0 out of 5 stars
113, Hopping for long lasting wid this shoes., 1.0 out of 5 stars
113, Not so good, 1.0 out of 5 stars
113, Shoe quality is OK for this price ask for one size small of your actual show size., 3.0 out of 5 stars
113, Worst quality  I want to return it, 1.0 out of 5 stars
113, Very nice shoes, 4.0 out of 5 stars
113, Very very good product, 5.0 out of 5 stars
113, Colour, 4.0 out of 5 stars
113, Just too good, 5.0 out of 5 stars
113, Average product, 4.0 out of 5 stars
114,good product,3.0 out of 5 stars
114, Ossam product, 5.0 out of 5 stars
114, Awesome, 4.0 out of 5 stars
114, Its actually good, 4.0 out of 5 stars
114, Nice product, 4.0 out of 5 stars
114, Everything is good, 5.0 out of 5 stars
114, It's look nice, 5.0 out of 5 stars
114, Nice, 4.0 out of 5 stars
114, Ok product, 3.0 out of 5 stars
114, Review, 4.0 out of 5 stars
115,Very good,5.0 out of 5 stars
115, Very bad product, 1.0 out of 5 stars
115, Bad choice for summer, 1.0 out of 5 stars
115, Quality superworst, 1.0 out of 5 stars
115, Average, 5.0 out of 5 stars
115, Great product fit & price, 4.0 out of 5 stars
115, wrost shoes, 1.0 out of 5 stars
115, Okay, 3.0 out of 5 stars
115, One Star, 1.0 out of 5 stars
115, Very bad, 2.0 out of 5 stars
116,Good product to buy,4.0 out of 5 stars
117,Value of money,5.0 out of 5 stars
117, Don’t waste your time on this product, 1.0 out of 5 stars
117, Good product for very cheap rate, 5.0 out of 5 stars
117, Very Por itam please dont buy Vest of money i hate this Shoes, 5.0 out of 5 stars
117, Good Product, 4.0 out of 5 stars
117, Great buy, 5.0 out of 5 stars
117, Awesome, 4.0 out of 5 stars
117, Running shoes, 5.0 out of 5 stars
117, Cheap stylish shoes, 4.0 out of 5 stars
117, wish better quality, 4.0 out of 5 stars
118,Rubbish product,1.0 out of 5 stars
118, This shoes is worst quality shoes ever wearnew shoes will get tear and bursted, 1.0 out of 5 stars
118, Cheap quality different from picture, 1.0 out of 5 stars
118, Quality, 1.0 out of 5 stars
118, Waste of money, 1.0 out of 5 stars
118, Shoes, 3.0 out of 5 stars
118, A perfect pair of shoes, 5.0 out of 5 stars
118, Poor thing, 1.0 out of 5 stars
118, best price, 4.0 out of 5 stars
118, No package📦📦📦 box, 1.0 out of 5 stars
119,Disappointed,2.0 out of 5 stars
119, It is outstanding, 5.0 out of 5 stars
119, Value for Money, 4.0 out of 5 stars
119, Good for Jog., 4.0 out of 5 stars
119, Very bad that 2 different sizes received, 1.0 out of 5 stars
119, Good Quality Looks Premium, 5.0 out of 5 stars
119, For minimal usage, 4.0 out of 5 stars
119, Just ok ok product. Not too good not to bad., 2.0 out of 5 stars
119, Go for it without any doubts, 5.0 out of 5 stars
119, Great deal don't miss..., 5.0 out of 5 stars
120,A decent rainy footwear,4.0 out of 5 stars
120, need to describe its a plastic material in description, 1.0 out of 5 stars
121,Best product,5.0 out of 5 stars
121, Amazed on, 5.0 out of 5 stars
121, Mediocre product- Dont be fooled by the looks, 2.0 out of 5 stars
121, Perfect🤎, 5.0 out of 5 stars
121, Value for Money, 4.0 out of 5 stars
121, Nice Product at low Price, 5.0 out of 5 stars
121, Awesome Product, 3.0 out of 5 stars
121, Looks Good, 3.0 out of 5 stars
121, Ok, 5.0 out of 5 stars
121, perfect, 5.0 out of 5 stars
122,Nice product,5.0 out of 5 stars
122, Poor quality, 1.0 out of 5 stars
122, Not a valuable buy, 1.0 out of 5 stars
122, Perfect stylish wear, 5.0 out of 5 stars
122, बहुत बढिया, 5.0 out of 5 stars
122, Really waste of money, 1.0 out of 5 stars
122, Not Good, 1.0 out of 5 stars
122, Worst product, 1.0 out of 5 stars
122, Review, 1.0 out of 5 stars
122, 100/49 marks, 3.0 out of 5 stars
123,Cheapest Quality Shoe in that price range,1.0 out of 5 stars
123, very very good product in low price, 5.0 out of 5 stars
123, Look like Cool one...., 4.0 out of 5 stars
123, Good, 4.0 out of 5 stars
123, Not good shoes. Not satisfied., 2.0 out of 5 stars
123, Cheapest cost, 5.0 out of 5 stars
123, Occasionally, 5.0 out of 5 stars
123, Nice product, 5.0 out of 5 stars
123, Satisfaction, 3.0 out of 5 stars
123, Ok, 3.0 out of 5 stars
124,Prefer not to buy.👎👎,1.0 out of 5 stars
124, Not received same product as shown in picture, 2.0 out of 5 stars
124, Product style different from the product picture, 1.0 out of 5 stars
124, Very poor work Amazon company and their workers..., 1.0 out of 5 stars
